age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
23,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
22,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
36,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
30,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,24,United-States
51,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
51,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
29,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
32,State-gov,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States
34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
26,Private,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
33,Private,11,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
42,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
43,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Philippines
31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
52,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
47,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,France
31,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
24,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
55,Private,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States
46,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
37,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
36,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States
52,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,5,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,55,United-States
48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States
42,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States
34,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,2042,10,United-States
24,Private,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,20,United-States
37,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
67,Federal-gov,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
34,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
21,State-gov,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
40,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
32,Self-emp-not-inc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States
60,Private,7,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States
60,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
41,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Mexico
41,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States
60,Private,12,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
48,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
40,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
20,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,United-States
27,Private,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines
33,Private,12,Married-spouse-absent,Prof-specialty,Own-child,White,Female,0,0,40,United-States
59,Federal-gov,9,Widowed,Sales,Unmarried,White,Female,0,0,40,Germany
39,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States
22,Private,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
53,State-gov,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
32,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,45,United-States
52,Self-emp-inc,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
21,State-gov,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,United-States
24,Private,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States
32,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
61,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
41,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
46,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
25,Private,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
23,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
47,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
39,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
34,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,55,United-States
36,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States
59,Private,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States
25,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States
45,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
53,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,United-States
35,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,Hong
23,Private,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
27,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States
56,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
28,Private,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,30,Jamaica
47,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,56,United-States
47,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States
47,Private,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
34,Federal-gov,10,Divorced,Protective-serv,Own-child,White,Male,0,0,72,United-States
36,Private,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States
80,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
34,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
34,Private,10,Never-married,Sales,Unmarried,White,Male,0,0,35,United-States
17,Private,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,66,United-States
41,Private,6,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States
26,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
32,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,99,United-States
63,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,27,United-States
36,Private,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
32,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
44,Self-emp-not-inc,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,United-States
17,Private,6,Never-married,Sales,Own-child,White,Female,0,0,16,United-States
44,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103,0,40,United-States
48,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States
52,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
29,Private,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
39,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States
26,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
47,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
30,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,Ireland
42,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
31,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States
45,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,United-States
23,Private,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,24,Vietnam
35,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States
24,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
59,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,2885,0,30,United-States
30,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States
42,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23,Private,12,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States
26,Private,7,Never-married,Machine-op-inspct,Unmarried,White,Male,6497,0,48,United-States
47,Private,9,Never-married,Farming-fishing,Unmarried,White,Female,0,0,46,United-States
19,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States
37,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
19,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States
18,Private,5,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States
47,Local-gov,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States
51,Private,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
37,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States
63,Private,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
38,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
40,Private,3,Married-civ-spouse,Other-service,Husband,Other,Male,4064,0,40,Mexico
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
31,Private,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
29,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
52,Federal-gov,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
42,Private,13,Separated,Other-service,Other-relative,Black,Male,0,0,50,United-States
60,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
32,Private,12,Separated,Exec-managerial,Unmarried,White,Female,25236,0,50,United-States
54,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States
50,Private,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States
26,Private,9,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States
27,Private,5,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
39,Private,14,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States
25,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
44,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States
32,Private,9,Never-married,Sales,Own-child,Black,Female,0,1669,45,United-States
31,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
41,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
46,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States
26,Private,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
27,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States
46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
21,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
40,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,60,United-States
43,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
22,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
17,Self-emp-not-inc,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,10,United-States
29,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States
55,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Canada
53,Private,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
39,Private,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
25,Private,10,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
22,Local-gov,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,56,United-States
34,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,57,United-States
61,Private,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States
51,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
40,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States
58,Self-emp-not-inc,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,72,United-States
29,Local-gov,12,Divorced,Other-service,Unmarried,White,Female,0,0,13,United-States
40,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
45,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
40,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,40,United-States
27,Private,7,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States
24,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
19,Local-gov,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States
36,Private,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States
28,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Poland
43,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
21,Private,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States
63,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
38,Private,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
34,Private,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States
47,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South
31,Private,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States
55,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States
53,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
64,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,Local-gov,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,50,United-States
31,Private,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,44,United-States
33,State-gov,10,Separated,Tech-support,Not-in-family,White,Male,0,0,12,United-States
32,Local-gov,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
30,Private,12,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States
62,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,98,United-States
64,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,15,United-States
29,Private,11,Never-married,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,United-States
