ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
7066,B,Ship,2,3,263,4,medium,M,9,5390
5878,B,Road,4,3,207,4,low,M,5,5008
10103,C,Ship,4,2,220,3,low,F,9,5896
7519,D,Road,6,2,260,3,low,M,2,4071
317,C,Ship,4,2,238,2,high,M,17,3358
10261,D,Road,5,4,200,3,medium,M,3,4225
6720,F,Flight,4,3,178,3,medium,M,3,5669
8806,B,Ship,3,1,176,2,medium,F,4,5726
797,C,Road,4,4,248,4,low,F,49,2322
7833,A,Ship,5,4,265,2,low,F,2,5164
9980,F,Road,3,2,257,2,medium,M,8,4242
4025,C,Ship,4,1,228,2,medium,F,9,4091
9680,F,Ship,5,2,243,5,medium,F,4,1013
2839,D,Ship,4,5,232,2,low,M,54,2526
10335,A,Ship,4,3,170,4,medium,F,9,4375
2585,C,Road,2,2,285,2,medium,F,16,2223
6220,B,Ship,6,5,258,4,low,M,5,1966
2022,F,Ship,4,5,246,6,low,M,64,2271
5911,D,Ship,4,3,257,3,low,F,2,5198
5770,B,Flight,6,5,244,4,medium,F,4,1648
4990,B,Ship,2,4,151,4,low,F,2,1150
10952,F,Road,5,2,244,6,low,M,1,1199
5366,F,Ship,3,4,213,3,high,F,4,5996
7945,D,Flight,4,1,145,3,low,M,8,5127
4940,F,Flight,3,4,235,3,low,M,4,5498
3233,C,Ship,3,3,255,2,low,M,8,5955
5856,F,Ship,4,3,266,2,medium,M,6,4286
5164,B,Ship,4,5,154,3,medium,F,9,5489
8616,F,Road,4,5,239,5,low,M,7,1380
4644,F,Road,3,2,236,3,medium,M,8,5783
94,B,Ship,3,3,219,3,medium,F,17,3387
9375,A,Ship,4,1,261,6,low,F,6,5861
3440,F,Flight,4,5,259,3,medium,M,10,4921
4978,B,Ship,4,2,254,10,high,M,7,5820
8927,C,Ship,6,2,255,4,medium,F,3,1355
4148,F,Ship,5,1,235,3,low,F,7,5061
2009,C,Ship,3,2,134,3,medium,F,54,1932
7552,B,Flight,4,1,205,2,low,M,10,4086
6993,A,Flight,3,4,198,3,medium,M,7,4020
3258,F,Ship,4,2,222,3,high,F,9,5337
10233,A,Ship,3,3,262,2,low,F,10,5951
1812,F,Ship,3,5,187,2,medium,F,50,2598
8407,D,Ship,3,1,238,2,medium,M,5,4355
6116,F,Ship,5,1,193,2,medium,F,1,4450
6145,D,Road,5,5,161,3,low,F,1,4470
10017,A,Flight,3,5,184,3,medium,F,9,4969
9021,A,Road,3,2,124,5,medium,M,10,5348
3909,A,Ship,4,2,173,2,medium,M,9,4307
8573,C,Ship,4,4,234,2,medium,F,8,5744
5744,F,Road,4,1,242,2,low,F,2,5825
2864,F,Road,5,4,239,2,low,M,35,2107
10909,D,Ship,4,1,192,4,high,M,10,4570
3160,B,Flight,3,1,162,8,high,F,10,5429
3291,A,Flight,5,2,253,2,high,F,2,5643
5983,D,Ship,4,3,269,2,medium,M,2,4158
10153,D,Flight,4,1,274,6,low,M,8,1141
569,C,Ship,3,3,205,5,medium,M,35,2988
7991,C,Ship,4,3,145,3,low,F,5,5802
7506,F,Ship,7,3,305,4,low,F,3,1872
7247,C,Road,3,1,186,2,medium,M,3,5818
6298,B,Flight,6,1,293,5,medium,F,7,1052
8676,F,Ship,4,3,274,3,medium,F,8,4276
3323,C,Ship,3,4,151,3,low,M,2,5712
2610,F,Flight,4,1,157,3,medium,M,31,1712
3377,C,Ship,4,1,244,2,low,F,3,4644
6611,C,Ship,6,4,283,4,medium,M,1,1384
9417,A,Ship,5,4,236,5,low,M,6,1829
7760,F,Ship,7,5,253,4,low,M,10,1166
3007,D,Road,5,4,269,3,medium,M,15,2522
4143,A,Ship,3,1,149,2,medium,F,7,4147
7562,F,Ship,3,3,165,4,medium,M,2,4176
3527,C,Ship,3,1,223,4,low,M,1,4195
7763,C,Ship,6,2,259,5,medium,M,1,1357
3925,D,Ship,5,1,181,2,medium,F,4,5578
2876,F,Flight,5,3,202,6,low,F,34,2936
2382,F,Ship,3,5,119,3,medium,M,7,1021
6699,A,Road,4,5,139,2,medium,F,1,4606
7068,F,Ship,3,4,166,4,low,M,4,5107
2151,A,Ship,4,3,214,2,low,M,57,2078
8290,B,Ship,3,5,185,4,low,M,9,5704
10065,A,Ship,3,1,258,2,low,F,4,5262
2604,F,Flight,4,5,194,2,high,M,44,2651
8809,D,Ship,4,4,263,3,medium,M,1,5283
587,C,Ship,3,2,158,3,high,F,59,1307
1713,A,Ship,3,4,242,5,low,M,5,2307
4947,A,Flight,5,2,131,5,low,F,4,4600
5470,B,Road,7,1,296,4,low,F,10,1230
8011,D,Ship,5,3,238,5,high,M,7,1848
4746,F,Ship,3,2,144,3,high,M,1,5307
6735,A,Ship,4,3,201,2,low,F,10,4875
9727,D,Flight,6,4,171,5,medium,M,9,4376
10186,B,Ship,6,2,289,5,medium,F,10,1607
6949,D,Ship,3,4,205,5,low,F,4,4483
1283,C,Ship,3,4,216,3,low,F,41,2042
3685,D,Road,4,3,258,2,low,F,2,4308
3955,D,Road,3,2,269,4,medium,M,1,5797
6741,A,Ship,6,3,210,4,medium,M,9,5440
6,F,Flight,3,1,162,3,medium,F,12,1417
9670,B,Ship,6,5,271,4,low,M,3,1710
5949,A,Ship,4,2,238,2,low,F,2,4002
6769,D,Ship,4,1,100,6,medium,M,6,5841
8666,F,Ship,4,4,201,3,low,F,2,5385
6320,F,Ship,4,3,252,3,medium,F,7,4852
6095,C,Ship,4,4,215,2,high,F,6,5238
10821,A,Flight,4,1,157,5,low,M,10,4871
4886,F,Ship,5,1,172,2,high,F,7,5165
3863,C,Ship,5,1,152,3,medium,F,6,4735
9588,F,Flight,5,1,170,4,medium,M,4,5113
4264,B,Flight,4,1,240,4,low,F,6,4811
4207,D,Ship,3,3,181,3,low,F,1,5094
1593,A,Ship,4,5,156,3,low,F,2,1127
10547,C,Flight,4,4,209,3,medium,M,7,4717
6260,F,Ship,6,3,306,4,low,M,10,1372
8620,B,Road,5,3,267,6,low,M,10,1027
5001,A,Ship,5,3,131,8,low,F,5,4149
718,B,Ship,4,1,241,2,low,F,39,2935
6005,C,Road,6,1,255,4,low,M,5,1253
4031,C,Ship,3,2,154,2,medium,M,4,5864
7433,C,Ship,5,2,254,2,low,F,5,4985
6292,B,Road,5,5,265,5,medium,F,8,1867
4004,F,Ship,2,2,158,3,medium,F,2,4153
9044,F,Flight,5,5,225,4,high,F,3,5274
4618,B,Ship,4,4,168,4,medium,F,4,4676
2306,F,Road,3,3,155,3,low,M,20,1830
9684,F,Ship,4,1,234,5,low,M,3,1134
7201,D,Ship,5,5,240,6,low,F,10,1986
2661,A,Ship,4,4,143,5,high,F,5,1027
1336,B,Ship,4,2,256,2,medium,M,10,3128
10348,B,Ship,3,4,269,3,medium,M,8,5364
10839,A,Flight,4,2,145,3,medium,M,1,5400
10116,F,Road,4,5,237,5,medium,M,4,4917
887,C,Ship,4,2,271,3,low,F,19,2693
10838,F,Flight,3,4,212,2,low,M,7,4742
2112,F,Ship,3,2,212,2,medium,F,65,3776
2052,F,Flight,4,5,221,3,low,F,43,3561
2730,F,Road,3,1,132,2,medium,M,62,1909
10095,A,Ship,3,5,271,2,medium,F,6,4020
8482,B,Road,3,2,227,2,low,M,10,5401
7323,A,Ship,4,3,178,3,medium,M,6,4576
6006,F,Road,6,4,292,4,low,M,3,1826
8699,C,Ship,5,5,242,4,medium,F,2,5359
5870,F,Road,5,2,164,2,medium,M,8,5717
8932,B,Ship,5,5,257,5,low,M,5,1657
2161,D,Ship,3,4,254,2,medium,F,44,3786
9889,D,Ship,7,2,255,4,medium,F,10,1372
9756,F,Ship,5,3,175,3,medium,F,7,5047
5065,D,Flight,3,5,162,2,low,M,4,4495
1447,D,Ship,4,5,108,6,medium,M,46,1882
4678,B,Ship,3,2,221,3,high,F,7,5477
10835,C,Flight,2,4,114,5,high,M,3,4423
5623,D,Flight,4,3,266,6,medium,F,5,5209
8259,A,Ship,4,3,263,5,low,F,10,1762
6753,A,Ship,3,4,250,3,low,M,6,4830
5546,F,Ship,4,3,232,3,medium,F,8,5298
5672,F,Ship,4,2,246,3,low,F,1,5815
9492,F,Ship,3,5,156,2,medium,F,8,5848
4904,F,Ship,4,3,153,3,medium,F,6,5748
5794,B,Ship,5,5,247,3,low,M,1,5226
6732,F,Ship,5,2,246,3,medium,F,10,5110
7784,F,Road,6,5,244,3,low,M,9,5634
8052,F,Ship,6,4,299,4,low,M,9,1527
6952,B,Ship,5,4,143,3,medium,F,1,5165
8428,B,Ship,2,2,271,4,medium,M,9,4066
8514,F,Ship,6,3,98,6,low,M,9,4787
1458,F,Ship,4,4,232,4,low,M,27,3436
6701,C,Road,3,3,136,3,low,M,10,5175
5792,F,Ship,5,1,265,5,medium,F,3,1514
5445,A,Ship,5,1,217,2,medium,M,6,5518
4664,F,Flight,5,1,233,4,high,M,2,4615
9301,D,Road,4,2,149,6,low,F,6,4904
9463,D,Flight,3,5,206,4,low,M,6,5038
5649,A,Ship,3,3,232,4,low,F,4,4662
5215,D,Flight,6,2,291,4,low,M,8,1019
7877,C,Ship,3,1,229,3,medium,M,7,5324
5029,D,Ship,3,5,149,2,medium,M,5,1023
8172,F,Ship,4,2,224,3,low,F,9,4896
3398,F,Ship,4,4,176,3,low,F,1,4774
10152,F,Flight,5,4,235,5,low,F,8,1549
8960,F,Ship,5,1,167,3,low,M,9,4660
10512,F,Ship,4,3,190,2,low,F,7,5834
7463,C,Ship,5,1,255,5,medium,M,9,1156
1279,D,Ship,3,2,185,3,medium,M,47,2467
357,A,Ship,3,4,198,2,low,M,25,2774
119,C,Road,2,5,263,3,low,F,5,2947
4059,A,Ship,4,2,249,2,medium,F,7,5876
3610,B,Ship,4,2,195,5,medium,M,9,5178
1071,A,Road,3,4,250,2,high,M,61,3207
6242,F,Ship,4,5,153,2,low,M,1,4492
837,A,Flight,3,4,229,2,low,M,51,2628
7146,F,Ship,5,4,243,5,low,F,2,1637
8857,D,Ship,4,1,211,7,high,M,4,4476
4799,C,Flight,6,1,265,4,low,F,7,1644
5220,F,Flight,7,5,310,4,low,F,5,1975
4422,F,Ship,4,1,159,4,low,M,5,5420
8147,C,Ship,2,5,233,3,low,M,9,4751
1774,B,Road,3,1,229,3,medium,M,2,3963
980,F,Ship,4,4,140,2,low,F,47,1831
9340,B,Ship,4,1,175,3,medium,M,2,5861
3886,B,Ship,3,3,104,5,low,F,5,4643
963,A,Flight,3,2,180,4,medium,M,52,1329
479,C,Ship,3,4,145,8,low,F,24,1594
5410,B,Ship,5,5,186,4,medium,F,9,5592
9254,F,Ship,4,4,265,3,low,M,10,4741
8982,F,Ship,4,4,184,3,low,F,10,5705
223,D,Ship,4,2,192,3,high,M,4,2061
3001,D,Road,5,5,154,3,medium,F,50,1389
916,B,Ship,4,1,258,3,medium,M,3,3928
1021,D,Ship,3,4,166,3,medium,M,43,1095
6947,C,Ship,3,2,204,4,medium,M,7,4768
6206,F,Ship,3,2,126,10,low,M,3,4073
9618,F,Ship,4,4,149,3,medium,F,2,4241
9019,D,Road,3,4,185,4,medium,F,6,5322
1384,B,Flight,3,2,238,4,medium,F,49,3179
10181,C,Ship,5,5,263,5,medium,M,2,1417
7771,D,Ship,4,1,187,2,low,M,5,5691
5358,F,Flight,4,5,183,2,medium,F,2,4533
136,B,Flight,3,5,157,3,medium,F,4,1889
6847,D,Flight,4,2,250,3,low,M,5,4488
6137,C,Ship,3,2,177,2,medium,M,4,4417
4254,F,Flight,5,5,133,2,low,F,10,4398
1639,D,Road,4,4,209,3,medium,F,52,2740
883,D,Ship,3,4,169,2,low,M,17,1242
5542,B,Ship,4,4,260,2,low,M,3,5801
10117,D,Road,4,5,170,3,medium,M,3,4695
8539,D,Ship,4,3,239,3,low,M,10,4020
4614,F,Ship,3,2,142,2,low,M,7,4082
10524,F,Road,4,4,238,4,high,M,1,5702
3820,B,Road,5,5,184,3,low,F,2,5800
9982,B,Road,4,2,219,4,low,M,8,5660
4479,A,Ship,3,2,197,5,medium,F,9,4291
6080,F,Ship,2,5,167,3,medium,M,8,4605
243,A,Ship,2,2,135,3,low,M,58,1734
1360,B,Road,5,5,263,2,medium,M,59,3238
4896,F,Ship,3,3,162,2,low,F,9,4903
5049,A,Road,5,1,260,2,low,M,4,5580
4993,D,Ship,6,2,245,4,low,F,10,1448
1947,A,Ship,5,1,182,3,low,M,8,3580
2367,A,Ship,5,4,200,3,medium,M,24,2078
7824,F,Flight,3,5,257,3,medium,M,4,5196
10159,D,Ship,3,3,257,3,low,M,5,4937
7148,F,Ship,6,4,279,4,low,M,9,1128
4295,C,Ship,3,4,253,3,high,F,8,5857
2513,C,Ship,3,5,178,3,low,F,39,1498
5698,B,Ship,3,1,191,5,medium,M,2,4956
1457,C,Ship,3,5,156,3,medium,M,44,1424
4108,B,Flight,3,5,108,2,low,F,10,5559
9154,B,Road,5,1,226,6,low,M,5,1078
3411,A,Road,3,1,134,3,low,F,7,5802
7429,D,Ship,4,2,221,3,low,M,10,4126
8966,F,Ship,3,5,178,3,low,F,7,4135
7171,D,Ship,4,5,235,5,low,M,6,1460
1875,A,Ship,4,5,217,4,medium,F,12,2217
8553,A,Ship,4,4,228,5,low,F,1,1788
2135,C,Ship,4,1,202,2,low,M,40,2327
8537,C,Ship,6,1,222,8,low,M,2,4914
4198,B,Ship,4,4,266,3,medium,F,5,4641
1470,F,Ship,3,3,167,3,medium,F,42,1363
9071,C,Ship,3,1,173,2,low,F,7,4684
9739,D,Flight,4,1,161,3,low,M,1,4789
5153,C,Ship,3,1,134,3,medium,M,10,4200
3581,C,Ship,2,3,154,3,medium,M,3,4478
5806,B,Ship,3,3,178,3,low,M,3,5396
10351,D,Ship,5,2,241,2,medium,F,2,5448
10905,A,Ship,4,2,218,2,low,M,4,4299
3798,F,Ship,4,2,182,3,medium,M,7,4710
5120,F,Ship,3,5,197,3,low,M,4,5423
8037,A,Ship,6,2,287,4,low,F,7,1837
9389,C,Ship,6,3,141,3,low,M,7,5222
4324,B,Ship,3,4,268,2,medium,M,8,1991
7175,C,Ship,5,5,271,4,low,M,9,1989
9936,F,Ship,6,4,254,5,medium,F,10,1435
2228,F,Ship,5,1,212,3,low,F,11,2073
8972,F,Ship,3,3,261,3,low,M,2,5629
5123,C,Ship,4,5,176,4,medium,M,6,5061
8485,D,Road,6,3,113,2,medium,F,4,5130
10108,B,Ship,3,5,209,3,high,F,4,5413
6817,D,Ship,6,1,266,4,low,M,9,1287
10521,A,Ship,4,4,184,3,medium,F,9,4500
6507,A,Ship,4,4,264,6,low,F,6,1758
3145,D,Road,4,5,139,3,low,M,5,5335
1790,F,Flight,5,2,231,4,medium,M,41,2992
6660,F,Ship,5,3,224,4,low,M,7,4553
3989,C,Flight,3,1,155,3,medium,F,6,5113
7187,C,Ship,6,1,264,4,medium,M,1,1273
6477,A,Ship,3,2,261,8,low,F,3,5171
709,D,Ship,4,1,139,3,low,F,25,1152
6027,A,Flight,4,1,270,5,medium,M,9,1280
4359,A,Road,3,1,201,4,medium,F,9,5721
9915,A,Ship,6,2,259,4,low,F,10,2000
5371,D,Ship,4,1,158,3,medium,M,5,5782
8000,F,Ship,3,2,183,5,low,F,2,1158
10058,F,Ship,4,2,210,2,medium,F,1,5437
1752,F,Ship,4,4,136,3,low,M,6,1900
10014,F,Flight,4,1,266,3,low,M,10,4382
6443,C,Flight,4,3,186,3,medium,F,9,5131
7088,F,Ship,3,3,239,3,low,M,8,5366
10254,F,Road,3,1,263,3,high,M,10,4911
6634,B,Ship,4,3,237,3,medium,F,8,5045
1251,A,Ship,4,4,192,4,medium,F,46,3599
2404,B,Ship,3,2,199,4,low,F,47,2208
8403,A,Ship,4,1,186,3,low,F,6,4758
2595,A,Road,4,1,274,4,medium,M,61,3402
7732,B,Ship,5,4,217,5,high,F,3,1007
6834,F,Road,3,2,220,3,medium,M,7,4555
9667,D,Ship,7,5,256,4,medium,F,2,1396
354,F,Ship,4,3,255,2,high,M,47,2956
10276,B,Flight,3,5,146,3,medium,M,8,5637
10465,D,Ship,5,1,228,5,low,F,2,1950
3539,C,Road,4,3,137,3,medium,F,10,4820
5894,F,Flight,4,1,260,4,low,M,2,4091
3897,A,Ship,4,1,247,2,low,M,3,4113
2618,F,Flight,4,2,273,2,low,F,9,3383
2010,F,Ship,3,5,168,4,medium,M,23,1347
24,F,Ship,4,3,211,3,high,M,12,3922
10559,C,Flight,3,5,214,2,medium,F,4,4077
4334,F,Ship,5,4,255,6,low,M,3,4638
4022,F,Ship,3,5,194,3,low,M,8,5726
7221,A,Ship,4,2,273,5,medium,F,8,2000
7394,F,Flight,4,5,152,7,low,M,9,4224
3543,A,Road,5,3,174,3,medium,F,7,5510
3992,F,Ship,3,4,211,3,low,F,6,5890
6370,B,Ship,3,2,154,3,medium,M,1,5322
8136,F,Ship,6,2,213,2,medium,F,7,5415
7017,A,Ship,6,1,103,4,low,M,2,5089
6164,F,Flight,5,4,211,3,medium,F,7,4856
9457,D,Flight,6,4,264,5,medium,F,7,1220
6656,F,Ship,4,5,272,2,medium,F,1,5378
4803,A,Flight,6,2,290,4,medium,F,9,1339
7990,B,Ship,4,1,173,4,low,F,1,5789
1426,B,Ship,5,2,239,2,medium,F,15,2471
43,D,Ship,3,5,137,2,medium,M,38,1647
5043,A,Road,6,3,247,4,medium,F,9,1011
5116,B,Ship,3,2,207,3,medium,F,1,4369
3392,F,Ship,4,2,178,8,medium,M,5,4120
9183,A,Flight,6,3,266,4,medium,F,8,1547
5551,D,Ship,3,5,145,2,low,F,2,4232
3980,F,Flight,4,4,261,3,medium,M,2,4140
7465,D,Ship,6,5,290,4,low,M,6,1929
8641,D,Flight,4,5,275,5,medium,F,8,1093
7616,F,Ship,4,4,175,3,low,M,8,5944
10902,F,Ship,4,4,201,2,medium,M,7,4320
3486,F,Ship,4,1,182,2,medium,F,10,5638
2601,A,Flight,5,4,190,2,medium,F,23,3960
10419,A,Flight,5,3,270,5,low,F,1,1568
7356,F,Ship,3,2,220,3,low,F,7,5503
5216,F,Flight,6,4,292,4,low,F,10,1321
756,F,Ship,3,5,258,3,low,M,17,3033
10098,F,Ship,4,4,224,4,medium,F,2,4503
2242,B,Ship,4,1,151,2,low,M,42,1367
1002,F,Ship,3,1,181,3,medium,M,22,3266
1540,B,Ship,3,2,184,4,medium,F,10,2972
4811,C,Flight,6,4,243,4,low,M,9,1353
10318,B,Ship,2,2,161,3,low,F,5,5999
8861,C,Ship,7,1,307,4,low,M,4,1371
1477,D,Ship,4,1,159,3,medium,M,13,1445
3402,F,Road,4,5,167,2,low,F,7,4289
2285,C,Ship,6,3,134,8,high,F,12,1371
5860,B,Ship,4,4,159,2,low,M,4,4648
2422,B,Ship,3,3,188,5,low,M,25,3992
3814,B,Road,2,5,111,2,low,M,4,4473
2210,F,Ship,4,4,218,4,low,M,45,3234
1097,C,Flight,5,2,265,3,low,F,12,2892
8672,F,Ship,5,1,259,3,low,M,1,5725
4623,A,Ship,4,1,223,3,low,F,9,4832
2587,D,Road,4,4,196,2,low,F,6,2718
10921,D,Ship,4,4,257,5,medium,F,9,1869
6099,A,Ship,5,5,153,5,medium,M,10,5297
7318,B,Ship,3,5,180,4,low,F,9,5105
8355,A,Flight,6,4,279,4,low,F,10,1462
1591,D,Ship,4,1,272,3,medium,M,49,2803
5477,C,Flight,4,5,263,4,medium,F,7,4243
8892,F,Road,5,3,240,5,low,M,4,1389
1883,C,Ship,4,1,201,10,medium,M,37,3402
1150,B,Ship,4,2,193,2,high,F,48,2371
4986,F,Ship,6,1,152,2,low,F,3,1340
812,F,Road,4,1,182,3,medium,M,28,2005
10424,F,Flight,3,3,252,2,high,M,1,5707
6364,B,Ship,4,2,182,3,medium,M,9,5735
2096,F,Ship,3,4,153,2,medium,M,37,1740
7469,C,Ship,6,1,286,4,medium,M,1,1636
1924,B,Flight,4,1,269,3,medium,F,23,3652
330,F,Ship,4,5,243,4,medium,F,41,2782
4187,C,Ship,4,4,133,2,medium,F,4,4724
2380,B,Ship,4,2,225,3,low,M,52,3189
10796,F,Ship,4,3,232,5,medium,F,8,1265
7417,D,Ship,4,1,242,6,low,M,4,1791
8659,D,Ship,6,1,281,4,medium,M,2,1592
4430,F,Ship,4,2,158,3,low,M,3,4527
6950,F,Ship,3,4,187,3,low,F,9,4725
2516,F,Ship,4,3,220,3,medium,M,8,3342
6929,C,Ship,6,4,286,4,low,F,8,1690
4297,D,Ship,3,4,268,2,medium,F,4,1442
2929,D,Ship,5,3,114,6,medium,F,60,1746
3604,B,Ship,4,2,275,6,medium,M,9,1890
2947,D,Ship,3,5,144,6,low,F,46,1110
3720,F,Ship,3,1,252,4,high,M,4,4303
3011,C,Flight,3,3,214,2,medium,F,4,3754
388,B,Road,5,2,173,3,low,F,7,1855
9744,F,Flight,4,4,146,3,medium,F,6,4672
7524,F,Road,4,1,252,3,low,M,4,5119
9890,F,Ship,4,5,232,5,low,F,3,1817
9981,A,Road,4,3,227,3,medium,M,8,5829
3576,F,Flight,4,5,275,6,medium,M,10,1400
2736,F,Flight,5,1,272,3,medium,M,27,2415
9587,C,Flight,4,5,265,2,low,M,9,5040
8772,F,Flight,5,4,220,2,medium,M,8,5073
6766,B,Ship,5,4,211,4,low,F,4,4498
1480,B,Ship,3,5,225,3,medium,M,8,3813
5977,D,Ship,4,2,244,3,high,F,3,4103
2755,D,Flight,4,5,138,7,medium,M,60,1366
401,C,Road,4,3,134,3,low,M,51,1965
10368,F,Ship,5,5,135,3,low,F,4,5734
6776,F,Ship,3,1,166,3,medium,F,9,4251
7702,B,Ship,4,3,244,3,low,M,7,4761
1044,F,Ship,4,2,251,2,low,M,53,2673
397,D,Road,3,4,205,3,low,F,10,2728
5951,C,Ship,4,4,184,8,low,M,7,5235
3077,C,Ship,3,3,149,2,medium,M,7,1145
526,B,Road,3,3,249,3,medium,M,51,2173
2886,F,Flight,4,1,253,3,low,M,36,2591
6427,D,Road,5,1,187,2,low,F,7,4792
3393,A,Ship,4,3,296,2,medium,F,9,1523
1897,D,Road,2,3,170,8,low,M,61,1240
6268,B,Ship,4,5,227,5,low,F,2,1804
7782,F,Ship,4,1,249,6,medium,M,2,5720
5924,F,Ship,5,5,275,3,medium,M,9,4287
7971,A,Ship,3,1,142,4,medium,M,7,4780
9568,B,Road,5,4,201,2,low,M,5,5593
2192,F,Flight,4,2,139,4,low,F,41,1511
9929,C,Ship,6,1,289,5,medium,M,7,1223
1090,B,Road,3,1,112,5,medium,F,41,1249
7507,D,Ship,7,5,253,4,low,F,6,1344
10395,A,Road,4,1,170,10,medium,F,3,5211
448,B,Ship,3,4,194,3,medium,M,3,2169
1191,A,Ship,4,3,262,3,medium,M,46,2904
3740,F,Ship,3,5,159,3,medium,F,1,4314
3416,F,Road,5,3,234,3,low,M,10,5673
761,C,Ship,5,3,235,2,medium,F,12,3358
2792,F,Ship,5,4,193,3,low,M,55,2758
5392,B,Ship,4,4,222,2,medium,M,7,4343
10546,B,Flight,5,1,202,4,low,F,2,5748
3512,F,Ship,4,2,177,3,low,M,8,4904
8059,D,Road,3,1,101,2,medium,F,1,5560
9864,F,Flight,5,2,211,3,medium,F,8,4962
3268,B,Road,2,3,242,2,medium,F,1,5892
1164,F,Ship,3,2,162,2,low,F,54,1614
4208,F,Ship,3,5,167,2,low,F,2,4141
8405,C,Ship,4,1,162,3,medium,M,6,4343
3591,A,Ship,3,4,203,3,medium,M,1,5543
5506,B,Ship,6,3,304,5,medium,F,10,1254
4544,F,Ship,6,5,291,4,low,M,3,1102
9562,B,Ship,4,1,234,3,low,M,2,4282
10262,F,Road,4,1,160,2,medium,M,1,5741
6349,D,Ship,6,5,250,2,low,F,7,4724
3057,A,Ship,3,4,176,3,low,F,4,1095
3472,B,Ship,3,4,259,2,medium,F,3,4154
10606,B,Ship,5,2,254,3,low,F,9,5714
3970,B,Flight,4,5,214,3,high,F,1,4004
4368,F,Road,5,1,215,2,low,M,3,4700
10016,F,Flight,3,4,245,2,medium,F,1,4427
4130,F,Ship,4,4,192,2,low,M,7,4151
10823,C,Flight,3,3,197,3,medium,M,8,4568
8825,C,Ship,5,2,254,6,low,M,5,1885
188,F,Ship,2,1,222,2,medium,M,5,3778
7043,C,Ship,6,4,272,4,low,F,4,4098
2466,F,Flight,4,2,182,3,medium,M,14,3413
8192,F,Ship,5,2,224,3,high,M,4,4271
9818,F,Ship,4,4,207,3,medium,F,1,4019
9834,F,Ship,4,3,133,2,low,F,10,4195
9610,B,Ship,4,3,231,3,medium,F,8,5069
10210,B,Ship,3,1,158,5,low,M,4,1171
2365,D,Ship,3,2,164,4,medium,M,2,1701
5764,B,Flight,5,4,219,5,low,M,5,1867
2351,C,Ship,5,1,170,3,high,M,58,1651
6963,A,Road,3,1,269,4,low,F,7,5107
3601,D,Ship,3,4,245,10,medium,M,1,5363
3204,F,Ship,4,2,223,3,high,M,5,4282
2086,B,Ship,4,2,233,7,medium,M,56,3925
5166,F,Ship,5,5,171,3,low,M,8,4227
1526,F,Ship,3,2,141,3,medium,F,41,1801
1849,D,Ship,5,5,123,2,low,F,60,1653
262,B,Road,2,3,151,3,low,F,23,1930
3040,B,Ship,4,4,177,3,medium,M,23,1142
7311,A,Ship,4,4,218,4,medium,F,10,4967
9388,B,Ship,3,2,177,3,low,F,9,5427
1611,A,Ship,5,4,259,3,low,F,38,3720
5159,C,Ship,4,3,254,2,high,F,3,4930
2424,F,Ship,4,4,226,2,high,M,53,3154
1644,F,Flight,3,3,153,2,low,F,39,1328
3731,C,Ship,3,3,115,6,high,F,6,5636
4377,A,Road,3,2,244,3,medium,M,10,4636
8371,D,Flight,3,3,163,3,medium,M,5,5362
4091,C,Road,3,4,188,4,low,M,2,1059
9938,F,Ship,7,1,310,4,medium,F,8,1601
1632,F,Road,5,5,224,8,low,F,49,3282
8589,A,Ship,5,1,211,3,low,M,7,5594
6046,B,Ship,6,2,286,4,low,F,4,1594
5301,A,Ship,4,4,134,2,medium,F,5,5230
3049,D,Ship,4,3,141,4,medium,F,38,1599
6009,A,Road,6,1,258,4,low,M,3,1506
5460,F,Road,4,4,146,3,low,F,10,5805
10863,A,Ship,6,4,242,3,medium,M,9,5920
4427,C,Ship,5,3,254,2,low,F,4,5014
399,A,Road,4,3,152,3,low,M,58,1453
3287,C,Flight,4,5,221,3,low,F,6,5895
3822,F,Road,3,4,245,4,low,M,4,5186
9010,B,Ship,3,5,204,4,low,M,6,4879
9484,B,Ship,3,2,241,3,medium,F,9,4301
1047,A,Ship,3,3,231,2,medium,F,24,2177
2710,B,Ship,3,2,137,3,medium,F,9,1347
6097,D,Ship,4,2,156,2,medium,M,5,4467
2723,C,Road,4,3,214,4,low,M,34,3446
3288,F,Flight,3,1,135,3,low,M,9,4511
2152,B,Ship,5,1,155,2,medium,F,40,1024
5742,F,Road,4,2,149,2,medium,M,8,5460
6159,A,Road,4,5,182,3,medium,F,2,4473
2819,C,Ship,3,1,164,3,medium,F,9,1803
2050,B,Road,4,4,248,3,medium,M,59,2868
3843,A,Flight,5,4,172,2,low,M,5,4554
5926,B,Ship,6,5,280,3,low,M,9,4074
3013,D,Flight,5,5,147,2,medium,M,19,1936
2406,F,Ship,4,2,149,3,medium,F,54,1506
6621,A,Ship,5,5,230,3,low,F,10,5163
8526,F,Ship,3,1,155,3,low,F,9,5539
8272,B,Ship,6,5,301,4,low,F,4,1707
1383,A,Flight,6,2,225,6,low,M,44,2057
8669,C,Ship,3,1,152,3,low,M,1,4949
2810,F,Ship,3,2,207,2,low,M,20,3419
324,F,Ship,3,1,192,2,low,M,33,2818
9117,A,Ship,3,3,205,3,high,M,1,5851
