ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
463939,Male,No,26,No,Marketing,0.0,Low,5.0
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0
465879,Male,No,39,Yes,Artist,0.0,Low,1.0
463961,Female,No,30,No,Engineer,0.0,Low,4.0
462634,Female,Yes,43,No,Artist,0.0,Average,3.0
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0
466624,Female,Yes,46,No,Artist,0.0,Average,4.0
467785,Male,Yes,43,No,Artist,1.0,Low,2.0
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0
465414,Female,No,30,No,Engineer,0.0,Low,1.0
464574,Male,No,58,No,Healthcare,4.0,Low,2.0
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0
467971,Female,No,31,Yes,Artist,1.0,Low,4.0
464746,Male,Yes,32,No,Executive,4.0,Average,5.0
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0
462222,Male,No,20,No,Healthcare,1.0,Low,6.0
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0
464319,Female,No,33,No,Doctor,0.0,Low,1.0
462828,Male,No,25,No,Marketing,3.0,Low,3.0
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0
464826,Male,No,23,No,Healthcare,6.0,Low,5.0
462677,Female,No,43,Yes,Artist,2.0,Low,4.0
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0
463483,Male,Yes,29,No,Executive,1.0,High,2.0
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0
465990,Male,Yes,48,No,Executive,2.0,High,2.0
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0
461256,Male,No,33,No,Doctor,1.0,Low,4.0
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0
466208,Male,Yes,67,No,Executive,2.0,High,1.0
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0
467329,Female,No,40,Yes,Doctor,0.0,Low,1.0
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0
465255,Male,No,21,No,Healthcare,9.0,Low,5.0
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0
459115,Female,No,21,No,Marketing,1.0,Low,5.0
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0
460366,Male,No,28,No,Healthcare,1.0,Low,5.0
464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0
465696,Female,No,56,Yes,Artist,0.0,Low,2.0
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0
467963,Male,No,21,No,Healthcare,1.0,Low,4.0
462437,Male,No,18,No,Healthcare,0.0,Low,6.0
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0
467139,Female,No,30,Yes,Artist,0.0,Low,3.0
459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0
466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0
459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0
463399,Female,No,26,No,Marketing,3.0,Low,3.0
464878,Male,No,22,No,Healthcare,0.0,Low,4.0
467599,Female,No,19,No,Healthcare,0.0,Low,3.0
466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0
463576,Female,No,31,No,Doctor,0.0,Low,4.0
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0
463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0
464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0
464219,Male,No,27,Yes,Marketing,1.0,Low,2.0
467098,Male,Yes,87,No,Executive,1.0,Low,2.0
467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0
465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0
462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0
467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0
459286,Female,No,42,Yes,Artist,0.0,Low,1.0
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0
466636,Female,No,23,No,Marketing,3.0,Low,3.0
461064,Male,No,45,Yes,Artist,1.0,Low,5.0
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0
461351,Female,No,26,No,Doctor,0.0,Low,2.0
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0
463733,Female,No,18,No,Healthcare,1.0,Low,3.0
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0
466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0
464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0
465898,Female,No,37,Yes,Artist,12.0,Low,2.0
465361,Male,No,25,No,Healthcare,0.0,Low,4.0
461394,Female,No,21,No,Engineer,0.0,Low,5.0
466269,Female,No,25,No,Healthcare,0.0,Low,4.0
466213,Male,No,23,No,Healthcare,4.0,Low,5.0
465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0
463451,Female,No,30,No,Doctor,0.0,Low,4.0
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0
465448,Male,No,32,No,Healthcare,0.0,Low,3.0
459325,Male,Yes,26,No,Executive,9.0,High,4.0
467233,Female,No,67,No,Artist,1.0,Low,2.0
465264,Male,Yes,88,No,Executive,0.0,Low,1.0
461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0
465368,Male,No,18,No,Healthcare,7.0,Low,3.0
467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0
461499,Female,Yes,25,No,Engineer,0.0,Average,2.0
465936,Male,No,35,Yes,Artist,6.0,Low,3.0
459748,Male,Yes,46,No,Executive,0.0,High,2.0
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0
460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0
462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0
465756,Male,No,23,No,Healthcare,1.0,Low,3.0
463573,Male,No,29,No,Doctor,1.0,Low,2.0
463455,Male,Yes,46,No,Artist,0.0,Low,2.0
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0
463959,Female,No,37,No,Artist,1.0,Low,1.0
461792,Female,No,23,No,Healthcare,6.0,Low,5.0
462791,Female,No,33,No,Healthcare,7.0,Low,4.0
463102,Male,No,41,No,Entertainment,0.0,Low,2.0
462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0
463408,Male,No,33,No,Marketing,2.0,Low,3.0
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0
464806,Male,Yes,25,No,Executive,1.0,Low,2.0
463664,Female,No,26,No,Engineer,0.0,Low,1.0
467795,Male,No,22,No,Healthcare,1.0,Low,5.0
459141,Male,Yes,28,No,Artist,0.0,Average,2.0
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0
467265,Female,No,28,No,Healthcare,1.0,Low,3.0
464490,Male,Yes,85,Yes,Artist,1.0,High,4.0
460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0
466491,Male,Yes,82,No,Executive,1.0,High,2.0
465248,Female,No,18,No,Healthcare,3.0,Low,3.0
463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0
463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0
465396,Female,Yes,39,No,Engineer,9.0,Average,6.0
461954,Female,Yes,35,No,Engineer,2.0,Average,6.0
463800,Female,No,33,Yes,Engineer,1.0,Low,3.0
459894,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0
459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0
464662,Female,Yes,50,Yes,Artist,1.0,High,3.0
460878,Male,Yes,47,No,Entertainment,0.0,Average,4.0
462187,Female,No,50,Yes,Artist,4.0,Low,1.0
461908,Female,No,26,No,Healthcare,10.0,Low,1.0
461951,Male,No,21,No,Healthcare,0.0,Low,4.0
465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0
464258,Female,Yes,88,No,Lawyer,0.0,High,2.0
464215,Male,No,72,No,Marketing,1.0,Low,2.0
467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0
464665,Female,Yes,51,No,Engineer,1.0,Average,5.0
460670,Male,No,42,Yes,Artist,6.0,Low,2.0
461486,Male,Yes,59,No,Entertainment,8.0,Average,3.0
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0
459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0
459681,Female,Yes,32,Yes,Artist,0.0,Average,2.0
462971,Female,Yes,70,Yes,Engineer,0.0,Low,1.0
461221,Female,No,30,No,Marketing,1.0,Low,4.0
464090,Female,No,33,Yes,Engineer,1.0,Low,2.0
459822,Female,No,37,Yes,Engineer,0.0,Low,1.0
462540,Male,Yes,32,Yes,Entertainment,6.0,Low,2.0
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0
463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0
464103,Male,Yes,47,Yes,Artist,3.0,Average,2.0
465751,Female,Yes,52,Yes,Artist,9.0,Low,2.0
459797,Male,Yes,66,Yes,Entertainment,0.0,Average,3.0
464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0
462352,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0
460513,Male,No,27,No,Healthcare,2.0,Low,4.0
463228,Female,Yes,56,Yes,Artist,0.0,Average,5.0
464765,Female,Yes,53,No,Engineer,7.0,Average,6.0
463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0
460799,Female,No,37,No,Homemaker,1.0,Low,1.0
460891,Female,Yes,36,No,Artist,2.0,Average,4.0
460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0
466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0
465138,Male,No,35,Yes,Entertainment,1.0,Low,3.0
466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0
463154,Female,Yes,31,No,Artist,1.0,Low,4.0
462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0
460908,Male,No,20,No,Healthcare,7.0,Low,3.0
467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0
463281,Male,Yes,25,No,Entertainment,3.0,Average,2.0
462466,Male,Yes,52,Yes,Executive,0.0,High,4.0
463744,Female,No,27,Yes,Artist,1.0,Low,6.0
464209,Male,Yes,52,Yes,Executive,1.0,Average,4.0
462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0
460061,Male,No,45,Yes,Marketing,0.0,Low,1.0
466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0
467914,Female,No,18,No,Healthcare,8.0,Low,5.0
462758,Male,No,18,No,Healthcare,0.0,Low,3.0
465704,Male,Yes,55,No,Artist,1.0,Low,1.0
460397,Female,No,59,Yes,Entertainment,1.0,Low,1.0
466676,Male,No,22,No,Healthcare,0.0,Low,2.0
465024,Male,Yes,52,Yes,Executive,0.0,High,4.0
461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0
465328,Male,Yes,35,No,Executive,0.0,High,5.0
461220,Female,No,26,No,Executive,8.0,Low,3.0
463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2.0
460514,Male,Yes,43,Yes,Doctor,1.0,Low,4.0
466262,Male,No,41,Yes,Entertainment,1.0,Low,2.0
460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0
466415,Male,Yes,71,No,Marketing,1.0,Low,1.0
462392,Female,No,32,Yes,Entertainment,1.0,Low,3.0
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0
467446,Female,No,37,Yes,Artist,9.0,Low,1.0
460528,Male,Yes,48,Yes,Homemaker,9.0,Low,1.0
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0
462364,Male,Yes,51,No,Artist,0.0,Low,3.0
464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0
464555,Male,Yes,31,Yes,Marketing,13.0,High,4.0
462027,Male,No,39,No,Engineer,1.0,Low,1.0
467123,Female,Yes,50,Yes,Executive,4.0,High,3.0
467826,Male,No,18,No,Healthcare,0.0,Low,6.0
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0
467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0
464025,Male,No,19,No,Healthcare,1.0,Low,6.0
460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0
462551,Male,Yes,53,Yes,Doctor,14.0,Average,2.0
462047,Female,Yes,26,Yes,Artist,12.0,Average,2.0
459958,Male,No,37,Yes,Healthcare,8.0,Low,3.0
461059,Female,Yes,48,No,Lawyer,1.0,High,2.0
461227,Male,No,21,No,Healthcare,0.0,Low,4.0
466246,Male,No,19,No,Healthcare,0.0,Low,4.0
467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0
467362,Male,Yes,73,No,Executive,1.0,Low,1.0
459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0
460351,Male,Yes,70,Yes,Lawyer,0.0,Low,1.0
459515,Male,Yes,58,Yes,Engineer,0.0,Low,1.0
460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0
466559,Male,No,32,No,Healthcare,0.0,Low,4.0
467236,Female,No,40,Yes,Lawyer,4.0,Low,1.0
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0
467409,Male,No,35,Yes,Artist,8.0,Low,1.0
466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0
464565,Male,No,30,Yes,Marketing,12.0,Low,4.0
465906,Female,No,35,Yes,Artist,5.0,Low,1.0
460950,Male,Yes,28,No,Doctor,0.0,Low,5.0
459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0
464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0
465253,Male,No,21,No,Healthcare,1.0,Low,3.0
459936,Female,No,45,Yes,Artist,2.0,Low,1.0
462998,Male,Yes,45,No,Entertainment,10.0,Average,4.0
464179,Female,Yes,63,Yes,Artist,0.0,Average,3.0
465655,Female,No,45,Yes,Artist,1.0,Low,1.0
462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0
463933,Male,Yes,47,No,Executive,0.0,Low,7.0
462111,Male,Yes,36,Yes,Artist,6.0,Average,4.0
462747,Male,No,25,No,Doctor,7.0,Low,4.0
462279,Male,No,32,No,Healthcare,0.0,Low,7.0
463383,Male,Yes,41,No,Executive,6.0,High,3.0
459743,Female,Yes,50,Yes,Artist,9.0,Average,4.0
461762,Female,Yes,63,Yes,Artist,0.0,High,2.0
464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0
465051,Male,Yes,63,Yes,Marketing,1.0,High,3.0
460140,Female,Yes,36,Yes,Artist,5.0,Low,2.0
466197,Female,Yes,31,No,Engineer,8.0,Low,2.0
460433,Female,No,45,No,Entertainment,8.0,Low,2.0
462953,Female,Yes,45,Yes,Artist,1.0,Average,4.0
462535,Male,No,26,No,Doctor,1.0,Low,3.0
464735,Female,No,38,Yes,Marketing,8.0,Low,3.0
464455,Female,Yes,74,Yes,Lawyer,1.0,High,2.0
461675,Male,No,61,Yes,Lawyer,1.0,Low,1.0
466304,Female,Yes,70,Yes,Lawyer,1.0,High,2.0
467041,Female,Yes,57,Yes,Artist,1.0,Average,4.0
464858,Male,No,20,No,Healthcare,1.0,Low,3.0
462040,Male,No,19,No,Healthcare,5.0,Low,4.0
460800,Male,No,52,Yes,Artist,1.0,Low,3.0
462081,Male,No,22,No,Marketing,0.0,Low,3.0
463766,Female,Yes,57,Yes,Artist,1.0,Average,3.0
463874,Male,No,25,Yes,Healthcare,1.0,Low,4.0
463525,Female,Yes,40,No,Engineer,0.0,Low,3.0
465653,Female,Yes,53,Yes,Artist,1.0,Low,2.0
465905,Female,No,32,Yes,Artist,9.0,Low,1.0
465663,Female,No,70,Yes,Artist,0.0,Low,2.0
465225,Male,No,48,Yes,Engineer,0.0,Low,1.0
465001,Male,Yes,75,Yes,Lawyer,1.0,High,2.0
466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0
465573,Male,Yes,41,No,Artist,1.0,Average,6.0
467008,Male,Yes,55,Yes,Artist,0.0,Average,3.0
463397,Female,No,20,No,Healthcare,4.0,Low,3.0
466238,Male,No,20,No,Healthcare,0.0,Low,3.0
462250,Female,Yes,56,Yes,Entertainment,1.0,Average,3.0
462611,Male,Yes,39,No,Executive,1.0,High,7.0
465701,Male,Yes,35,Yes,Artist,1.0,Average,2.0
466242,Female,No,35,No,Engineer,1.0,Low,1.0
466308,Male,No,33,Yes,Healthcare,0.0,Low,2.0
464039,Male,No,42,Yes,Artist,1.0,Low,2.0
459972,Male,No,35,Yes,Artist,5.0,Low,2.0
461801,Female,No,27,No,Healthcare,0.0,Low,3.0
462716,Male,No,33,No,Entertainment,6.0,Low,2.0
467218,Female,No,32,Yes,Artist,9.0,Low,1.0
460387,Female,No,35,No,Entertainment,4.0,Low,2.0
466441,Male,No,22,No,Healthcare,0.0,Low,9.0
462057,Male,Yes,40,Yes,Artist,3.0,Average,4.0
466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0
461714,Male,Yes,82,Yes,Lawyer,1.0,High,2.0
463465,Male,Yes,43,Yes,Artist,6.0,Average,3.0
467940,Female,No,29,No,Marketing,9.0,Low,4.0
461970,Female,No,38,Yes,Artist,9.0,Low,1.0
459877,Male,Yes,37,Yes,Artist,0.0,Average,3.0
460784,Male,No,32,Yes,Healthcare,0.0,Low,6.0
460137,Male,No,26,Yes,Entertainment,5.0,Low,4.0
465201,Male,Yes,39,Yes,Entertainment,0.0,Average,4.0
465371,Female,No,43,Yes,Artist,0.0,Low,1.0
463929,Male,Yes,51,Yes,Doctor,11.0,Average,2.0
461998,Male,Yes,52,Yes,Artist,0.0,Average,2.0
460828,Male,No,51,No,Entertainment,1.0,Low,1.0
461673,Male,No,33,No,Healthcare,0.0,Low,5.0
462666,Male,Yes,48,Yes,Artist,0.0,Low,2.0
462587,Female,Yes,78,No,Lawyer,1.0,High,2.0
459583,Male,Yes,46,Yes,Artist,1.0,Low,1.0
459493,Male,No,26,No,Healthcare,0.0,Low,7.0
467949,Male,No,22,No,Healthcare,1.0,Low,4.0
462406,Male,Yes,27,No,Engineer,6.0,Low,3.0
466827,Male,Yes,37,No,Entertainment,0.0,Average,4.0
463641,Female,No,33,Yes,Marketing,1.0,Low,3.0
467294,Female,Yes,57,No,Engineer,0.0,Low,1.0
460875,Male,No,35,Yes,Entertainment,0.0,Low,3.0
459183,Female,No,26,Yes,Artist,1.0,Low,3.0
464541,Male,No,31,Yes,Doctor,1.0,Low,2.0
462959,Female,Yes,56,Yes,Engineer,2.0,High,2.0
459922,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0
467935,Male,No,23,No,Healthcare,7.0,Low,3.0
461382,Male,Yes,68,No,Executive,1.0,High,2.0
462521,Female,No,32,No,Homemaker,9.0,Low,1.0
463296,Female,No,21,No,Healthcare,0.0,Low,5.0
459705,Male,Yes,25,Yes,Entertainment,1.0,Average,2.0
459984,Female,Yes,36,Yes,Entertainment,0.0,Average,3.0
466051,Male,No,25,No,Executive,3.0,Low,1.0
463583,Male,Yes,58,Yes,Artist,9.0,Average,4.0
466100,Male,Yes,66,Yes,Executive,1.0,Low,2.0
461427,Female,No,42,Yes,Artist,1.0,Low,2.0
464193,Female,Yes,36,Yes,Doctor,13.0,Low,2.0
467835,Male,Yes,58,No,Artist,9.0,Low,2.0
463000,Female,No,36,No,Engineer,0.0,Low,1.0
462457,Male,No,28,No,Healthcare,2.0,Low,4.0
460426,Male,Yes,45,No,Artist,4.0,Average,2.0
466024,Female,Yes,35,No,Entertainment,10.0,Low,2.0
467031,Male,Yes,59,Yes,Artist,11.0,Average,3.0
467440,Male,Yes,49,Yes,Entertainment,0.0,Low,1.0
464377,Female,No,51,Yes,Entertainment,0.0,Low,1.0
465870,Male,No,40,Yes,Artist,5.0,Low,2.0
460095,Female,Yes,74,Yes,Lawyer,1.0,Low,1.0
463297,Male,No,27,Yes,Healthcare,4.0,Low,2.0
461790,Male,Yes,70,Yes,Artist,0.0,High,2.0
467410,Female,Yes,62,Yes,Lawyer,0.0,Low,2.0
465904,Male,No,37,Yes,Artist,9.0,Low,1.0
459393,Female,No,40,No,Healthcare,8.0,Low,3.0
465771,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0
462013,Female,Yes,57,Yes,Executive,0.0,Average,2.0
465620,Male,No,37,Yes,Artist,8.0,Low,3.0
459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0
461460,Male,Yes,43,Yes,Executive,7.0,High,3.0
466317,Male,Yes,37,Yes,Entertainment,4.0,Low,1.0
461962,Male,Yes,59,Yes,Entertainment,1.0,Average,3.0
466071,Female,Yes,60,Yes,Artist,2.0,Low,3.0
460796,Male,Yes,69,No,Lawyer,1.0,Low,3.0
467012,Male,Yes,49,Yes,Executive,1.0,High,4.0
460357,Male,No,23,No,Healthcare,1.0,Low,5.0
460182,Female,Yes,43,Yes,Artist,2.0,Average,3.0
460491,Female,No,22,No,Healthcare,1.0,Low,7.0
466630,Male,No,29,No,Healthcare,0.0,Low,4.0
466331,Male,Yes,26,Yes,Marketing,0.0,Low,2.0
463912,Female,Yes,36,No,Artist,1.0,Average,4.0
461728,Female,No,55,Yes,Entertainment,1.0,Low,1.0
463278,Female,Yes,59,Yes,Engineer,0.0,Low,1.0
461746,Male,Yes,53,Yes,Artist,2.0,Average,3.0
465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0
462170,Male,Yes,73,No,Executive,0.0,High,3.0
460626,Male,Yes,45,No,Doctor,9.0,High,4.0
466678,Male,No,28,Yes,Healthcare,1.0,Low,4.0
464930,Male,No,25,No,Marketing,0.0,Low,2.0
465447,Male,Yes,52,Yes,Engineer,1.0,Average,3.0
467549,Male,Yes,61,Yes,Entertainment,11.0,Average,3.0
463718,Female,No,27,Yes,Artist,1.0,Low,4.0
467626,Male,Yes,31,Yes,Entertainment,8.0,Average,2.0
459058,Male,No,40,Yes,Artist,1.0,Low,4.0
461983,Male,No,27,Yes,Artist,1.0,Low,3.0
461207,Female,No,60,Yes,Artist,6.0,Low,1.0
467585,Male,Yes,40,Yes,Healthcare,6.0,High,2.0
464604,Male,Yes,32,No,Entertainment,5.0,Low,2.0
462529,Female,Yes,42,Yes,Engineer,1.0,Low,2.0
460475,Male,Yes,32,Yes,Doctor,0.0,Average,2.0
463553,Male,No,27,Yes,Artist,9.0,Low,2.0
460912,Male,No,29,No,Entertainment,1.0,Low,5.0
461715,Male,No,43,Yes,Entertainment,0.0,Low,5.0
459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0
462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0
461834,Female,No,42,Yes,Artist,7.0,Low,2.0
459677,Male,Yes,25,Yes,Artist,8.0,Average,2.0
467911,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0
462981,Female,No,26,No,Homemaker,8.0,Low,1.0
463055,Female,No,27,Yes,Doctor,1.0,Low,4.0
461884,Female,Yes,40,Yes,Artist,0.0,Low,2.0
467834,Female,No,23,No,Healthcare,0.0,Low,4.0
463019,Male,Yes,45,Yes,Executive,0.0,High,4.0
466996,Female,No,37,Yes,Artist,9.0,Low,1.0
459479,Male,Yes,70,No,Marketing,1.0,Low,2.0
465565,Male,Yes,37,Yes,Artist,1.0,Average,2.0
459523,Female,No,19,No,Doctor,1.0,Low,4.0
462369,Male,Yes,63,No,Entertainment,1.0,Average,5.0
463053,Female,Yes,68,Yes,Artist,1.0,Average,2.0
462139,Female,No,27,Yes,Healthcare,1.0,Low,4.0
460922,Male,No,30,Yes,Entertainment,1.0,Low,3.0
463706,Female,No,33,Yes,Doctor,0.0,Low,3.0
465703,Male,Yes,25,No,Entertainment,2.0,Low,2.0
462796,Female,No,37,Yes,Entertainment,1.0,Low,2.0
459558,Male,No,30,Yes,Entertainment,0.0,Low,3.0
459716,Female,Yes,66,Yes,Engineer,8.0,Average,2.0
460599,Female,No,31,No,Engineer,0.0,Low,1.0
465775,Female,No,31,Yes,Engineer,9.0,Low,3.0
465392,Female,Yes,45,Yes,Artist,8.0,High,5.0
464783,Male,Yes,42,No,Entertainment,0.0,Low,3.0
459439,Female,Yes,46,Yes,Artist,1.0,Average,2.0
464356,Female,Yes,76,Yes,Lawyer,1.0,High,2.0
459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0
461772,Female,Yes,41,Yes,Engineer,1.0,Average,3.0
460551,Male,Yes,49,Yes,Engineer,0.0,Average,2.0
462248,Male,Yes,55,No,Artist,0.0,Low,2.0
465011,Male,Yes,66,Yes,Executive,3.0,High,2.0
467898,Female,Yes,68,Yes,Artist,0.0,Low,1.0
464460,Female,No,26,Yes,Healthcare,1.0,Low,2.0
461397,Male,No,20,No,Healthcare,0.0,Low,4.0
464302,Female,Yes,50,Yes,Doctor,1.0,Low,3.0
465458,Female,Yes,84,Yes,Artist,1.0,High,2.0
467276,Male,No,43,Yes,Artist,12.0,Low,5.0
461129,Female,Yes,63,Yes,Entertainment,0.0,Average,4.0
467406,Male,No,37,Yes,Entertainment,9.0,Low,1.0
463140,Male,Yes,31,No,Engineer,5.0,Average,3.0
460980,Male,No,26,No,Entertainment,1.0,Low,3.0
464666,Male,Yes,41,Yes,Entertainment,2.0,Average,3.0
464236,Female,Yes,62,Yes,Artist,1.0,High,2.0
466898,Male,Yes,45,Yes,Executive,0.0,High,4.0
462736,Female,Yes,28,No,Engineer,6.0,Low,3.0
467952,Female,Yes,89,Yes,Lawyer,0.0,High,2.0
461399,Male,No,20,No,Healthcare,0.0,Low,4.0
466320,Female,No,40,Yes,Engineer,9.0,Low,2.0
465142,Male,No,23,No,Healthcare,0.0,Low,4.0
460334,Male,No,41,Yes,Artist,4.0,Low,1.0
460745,Male,Yes,78,No,Lawyer,1.0,High,2.0
459812,Female,No,43,Yes,Engineer,0.0,Low,1.0
465197,Female,Yes,57,Yes,Artist,0.0,High,4.0
462068,Male,Yes,55,Yes,Executive,1.0,High,3.0
463592,Female,No,27,Yes,Engineer,11.0,Low,1.0
